10526;10018;4;5;1
10527;10018;4;6;1
10528;10018;5;1;1
10529;10018;5;2;1
10530;10018;5;3;1
10531;10018;5;4;1
10532;10018;5;5;1
10533;10018;5;6;1
10534;10018;6;1;1
10535;10018;6;2;1
10536;10018;6;3;1
10537;10018;6;4;1
10538;10018;6;5;1
10539;10018;6;6;1
10540;10019;1;1;1
10541;10019;1;2;1
10542;10019;1;3;1
10543;10019;1;4;1
10544;10019;1;5;1
10545;10019;2;1;1
10546;10019;2;2;1
10547;10019;2;3;1
10548;10019;2;4;1
10549;10019;2;5;1
10550;10019;3;1;1
10551;10019;3;2;1
10552;10019;3;3;1
10553;10019;3;4;1
10554;10019;3;5;1
10555;10019;4;1;1
10556;10019;4;2;1
10557;10019;4;3;1
10558;10019;4;4;1
10559;10019;4;5;1
10560;10019;5;1;1
10561;10019;5;2;1
10562;10019;5;3;1
10563;10019;5;4;1
10564;10019;5;5;1
10565;10020;1;1;1
10566;10020;1;2;1
10567;10020;1;3;1
10568;10020;1;4;1
10569;10020;1;5;1
10570;10020;1;6;1
10571;10020;1;7;1
10572;10020;1;8;1
10573;10020;1;9;1
10574;10020;1;10;1
10575;10020;2;1;1
10576;10020;2;2;1
10577;10020;2;3;1
10578;10020;2;4;1
10579;10020;2;5;1
10580;10020;2;6;1
10581;10020;2;7;1
10582;10020;2;8;1
10583;10020;2;9;1
10584;10020;2;10;1
10585;10020;3;1;1
10586;10020;3;2;1
10587;10020;3;3;1
10588;10020;3;4;1
10589;10020;3;5;1
10590;10020;3;6;1
10591;10020;3;7;1
10592;10020;3;8;1
10593;10020;3;9;1
10594;10020;3;10;1
10595;10020;4;1;1
10596;10020;4;2;1
10597;10020;4;3;1
10598;10020;4;4;1
10599;10020;4;5;1
10600;10020;4;6;1
10601;10020;4;7;1
10602;10020;4;8;1
10603;10020;4;9;1
10604;10020;4;10;1
10605;10020;5;1;1
10606;10020;5;2;1
10607;10020;5;3;1
10608;10020;5;4;1
10609;10020;5;5;1
10610;10020;5;6;1
10611;10020;5;7;1
10612;10020;5;8;1
10613;10020;5;9;1
10614;10020;5;10;1
10615;10021;1;1;1
10616;10021;1;2;1
10617;10021;1;3;1
10618;10021;1;4;1
10619;10021;1;5;1
10620;10021;1;6;1
10621;10021;1;7;1
10622;10021;1;8;1
10623;10021;1;9;1
10624;10021;1;10;1
10625;10021;2;1;1
10626;10021;2;2;1
10627;10021;2;3;1
10628;10021;2;4;1
10629;10021;2;5;1
10630;10021;2;6;1
10631;10021;2;7;1
10632;10021;2;8;1
10633;10021;2;9;1
10634;10021;2;10;1
10635;10021;3;1;1
10636;10021;3;2;1
10637;10021;3;3;1
10638;10021;3;4;1
10639;10021;3;5;1
10640;10021;3;6;1
10641;10021;3;7;1
10642;10021;3;8;1
10643;10021;3;9;1
10644;10021;3;10;1
10645;10021;4;1;1
10646;10021;4;2;1
10647;10021;4;3;1
10648;10021;4;4;1
10649;10021;4;5;1
10650;10021;4;6;1
10651;10021;4;7;1
10652;10021;4;8;1
10653;10021;4;9;1
10654;10021;4;10;1
10655;10021;5;1;1
10656;10021;5;2;1
10657;10021;5;3;1
10658;10021;5;4;1
10659;10021;5;5;1
10660;10021;5;6;1
10661;10021;5;7;1
10662;10021;5;8;1
10663;10021;5;9;1
10664;10021;5;10;1
10665;10021;6;1;1
10666;10021;6;2;1
10667;10021;6;3;1
10668;10021;6;4;1
10669;10021;6;5;1
10670;10021;6;6;1
10671;10021;6;7;1
10672;10021;6;8;1
10673;10021;6;9;1
10674;10021;6;10;1
10675;10021;7;1;1
10676;10021;7;2;1
10677;10021;7;3;1
10678;10021;7;4;1
10679;10021;7;5;1
10680;10021;7;6;1
10681;10021;7;7;1
10682;10021;7;8;1
10683;10021;7;9;1
10684;10021;7;10;1
10685;10021;8;1;1
10686;10021;8;2;1
10687;10021;8;3;1
10688;10021;8;4;1
10689;10021;8;5;1
10690;10021;8;6;1
10691;10021;8;7;1
10692;10021;8;8;1
10693;10021;8;9;1
10694;10021;8;10;1
10695;10021;9;1;1
10696;10021;9;2;1
10697;10021;9;3;1
10698;10021;9;4;1
10699;10021;9;5;1
10700;10021;9;6;1
10701;10021;9;7;1
10702;10021;9;8;1
10703;10021;9;9;1
10704;10021;9;10;1
10705;10021;10;1;1
10706;10021;10;2;1
10707;10021;10;3;1
10708;10021;10;4;1
10709;10021;10;5;1
10710;10021;10;6;1
10711;10021;10;7;1
10712;10021;10;8;1
10713;10021;10;9;1
10714;10021;10;10;1
10715;10022;1;1;1
10716;10022;1;2;1
10717;10022;1;3;1
10718;10022;1;4;1
10719;10022;1;5;1
10720;10022;2;1;1
10721;10022;2;2;1
10722;10022;2;3;1
10723;10022;2;4;1
10724;10022;2;5;1
10725;10022;3;1;1
10726;10022;3;2;1
10727;10022;3;3;1
10728;10022;3;4;1
10729;10022;3;5;1
10730;10022;4;1;1
10731;10022;4;2;1
10732;10022;4;3;1
10733;10022;4;4;1
10734;10022;4;5;1
10735;10022;5;1;1
10736;10022;5;2;1
10737;10022;5;3;1
10738;10022;5;4;1
10739;10022;5;5;1
10740;10023;1;1;1
10741;10023;1;2;1
10742;10023;1;3;1
10743;10023;1;4;1
10744;10023;1;5;1
10745;10023;1;6;1
10746;10023;1;7;1
10747;10023;1;8;1
10748;10023;1;9;1
10749;10023;1;10;1
10750;10023;2;1;1
10751;10023;2;2;1
10752;10023;2;3;1
10753;10023;2;4;1
10754;10023;2;5;1
10755;10023;2;6;1
10756;10023;2;7;1
10757;10023;2;8;1
10758;10023;2;9;1
10759;10023;2;10;1
10760;10023;3;1;1
10761;10023;3;2;1
10762;10023;3;3;1
10763;10023;3;4;1
10764;10023;3;5;1
10765;10023;3;6;1
10766;10023;3;7;1
10767;10023;3;8;1
10768;10023;3;9;1
10769;10023;3;10;1
10770;10023;4;1;1
10771;10023;4;2;1
10772;10023;4;3;1
10773;10023;4;4;1
10774;10023;4;5;1
10775;10023;4;6;1
10776;10023;4;7;1
10777;10023;4;8;1
10778;10023;4;9;1
10779;10023;4;10;1
10780;10023;5;1;1
10781;10023;5;2;1
10782;10023;5;3;1
10783;10023;5;4;1
10784;10023;5;5;1
10785;10023;5;6;1
10786;10023;5;7;1
10787;10023;5;8;1
10788;10023;5;9;1
10789;10023;5;10;1
10790;10023;6;1;1
10791;10023;6;2;1
10792;10023;6;3;1
10793;10023;6;4;1
10794;10023;6;5;1
10795;10023;6;6;1
10796;10023;6;7;1
10797;10023;6;8;1
10798;10023;6;9;1
10799;10023;6;10;1
10800;10023;7;1;1
10801;10023;7;2;1
10802;10023;7;3;1
10803;10023;7;4;1
10804;10023;7;5;1
10805;10023;7;6;1
10806;10023;7;7;1
10807;10023;7;8;1
10808;10023;7;9;1
10809;10023;7;10;1
10810;10023;8;1;1
10811;10023;8;2;1
10812;10023;8;3;1
10813;10023;8;4;1
10814;10023;8;5;1
10815;10023;8;6;1
10816;10023;8;7;1
10817;10023;8;8;1
10818;10023;8;9;1
10819;10023;8;10;1
10820;10023;9;1;1
10821;10023;9;2;1
10822;10023;9;3;1
10823;10023;9;4;1
10824;10023;9;5;1
10825;10023;9;6;1
10826;10023;9;7;1
10827;10023;9;8;1
10828;10023;9;9;1
10829;10023;9;10;1
10830;10023;10;1;1
10831;10023;10;2;1
10832;10023;10;3;1
10833;10023;10;4;1
10834;10023;10;5;1
10835;10023;10;6;1
10836;10023;10;7;1
10837;10023;10;8;1
10838;10023;10;9;1
10839;10023;10;10;1
10840;10024;1;1;1
10841;10024;1;2;1
10842;10024;1;3;1
10843;10024;1;4;1
10844;10024;1;5;1
10845;10024;1;6;1
10846;10024;2;1;1
10847;10024;2;2;1
10848;10024;2;3;1
10849;10024;2;4;1
10850;10024;2;5;1
10851;10024;2;6;1
10852;10024;3;1;1
10853;10024;3;2;1
10854;10024;3;3;1
10855;10024;3;4;1
10856;10024;3;5;1
10857;10024;3;6;1
10858;10024;4;1;1
10859;10024;4;2;1
10860;10024;4;3;1
10861;10024;4;4;1
10862;10024;4;5;1
10863;10024;4;6;1
10864;10024;5;1;1
10865;10024;5;2;1
10866;10024;5;3;1
10867;10024;5;4;1
10868;10024;5;5;1
10869;10024;5;6;1
10870;10025;1;1;1
10871;10025;1;2;1
10872;10025;1;3;1
10873;10025;1;4;1
10874;10025;1;5;1
10875;10025;1;6;1
10876;10025;1;7;1
10877;10025;1;8;1
10878;10025;2;1;1
10879;10025;2;2;1
10880;10025;2;3;1
10881;10025;2;4;1
10882;10025;2;5;1
10883;10025;2;6;1
10884;10025;2;7;1
10885;10025;2;8;1
10886;10025;3;1;1
10887;10025;3;2;1
10888;10025;3;3;1
10889;10025;3;4;1
10890;10025;3;5;1
10891;10025;3;6;1
10892;10025;3;7;1
10893;10025;3;8;1
10894;10025;4;1;1
10895;10025;4;2;1
10896;10025;4;3;1
10897;10025;4;4;1
10898;10025;4;5;1
10899;10025;4;6;1
10900;10025;4;7;1
10901;10025;4;8;1
10902;10025;5;1;1
10903;10025;5;2;1
10904;10025;5;3;1
10905;10025;5;4;1
10906;10025;5;5;1
10907;10025;5;6;1
10908;10025;5;7;1
10909;10025;5;8;1
10910;10025;6;1;1
10911;10025;6;2;1
10912;10025;6;3;1
10913;10025;6;4;1
10914;10025;6;5;1
10915;10025;6;6;1
10916;10025;6;7;1
10917;10025;6;8;1
10918;10025;7;1;1
10919;10025;7;2;1
10920;10025;7;3;1
10921;10025;7;4;1
10922;10025;7;5;1
10923;10025;7;6;1
10924;10025;7;7;1
10925;10025;7;8;1
10926;10026;1;1;1
10927;10026;1;2;1
10928;10026;1;3;1
10929;10026;1;4;1
10930;10026;1;5;1
10931;10026;1;6;1
10932;10026;2;1;1
10933;10026;2;2;1
10934;10026;2;3;1
10935;10026;2;4;1
10936;10026;2;5;1
10937;10026;2;6;1
10938;10026;3;1;1
10939;10026;3;2;1
10940;10026;3;3;1
10941;10026;3;4;1
10942;10026;3;5;1
10943;10026;3;6;1
10944;10026;4;1;1
10945;10026;4;2;1
10946;10026;4;3;1
10947;10026;4;4;1
10948;10026;4;5;1
10949;10026;4;6;1
10950;10026;5;1;1
10951;10026;5;2;1
10952;10026;5;3;1
10953;10026;5;4;1
10954;10026;5;5;1
10955;10026;5;6;1
10956;10026;6;1;1
10957;10026;6;2;1
10958;10026;6;3;1
10959;10026;6;4;1
10960;10026;6;5;1
10961;10026;6;6;1
10962;10026;7;1;1
10963;10026;7;2;1
10964;10026;7;3;1
10965;10026;7;4;1
10966;10026;7;5;1
10967;10026;7;6;1
10968;10026;8;1;1
10969;10026;8;2;1
10970;10026;8;3;1
10971;10026;8;4;1
10972;10026;8;5;1
10973;10026;8;6;1
10974;10027;1;1;1
10975;10027;1;2;1
10976;10027;1;3;1
10977;10027;1;4;1
10978;10027;1;5;1
10979;10027;1;6;1
10980;10027;1;7;1
10981;10027;1;8;1
10982;10027;1;9;1
10983;10027;1;10;1
10984;10027;2;1;1
10985;10027;2;2;1
10986;10027;2;3;1
10987;10027;2;4;1
10988;10027;2;5;1
10989;10027;2;6;1
10990;10027;2;7;1
10991;10027;2;8;1
10992;10027;2;9;1
10993;10027;2;10;1
10994;10027;3;1;1
10995;10027;3;2;1
10996;10027;3;3;1
10997;10027;3;4;1
10998;10027;3;5;1
10999;10027;3;6;1
11000;10027;3;7;1
11001;10027;3;8;1
11002;10027;3;9;1
11003;10027;3;10;1
11004;10027;4;1;1
11005;10027;4;2;1
11006;10027;4;3;1
11007;10027;4;4;1
11008;10027;4;5;1
11009;10027;4;6;1
11010;10027;4;7;1
11011;10027;4;8;1
11012;10027;4;9;1
11013;10027;4;10;1
11014;10027;5;1;1
11015;10027;5;2;1
11016;10027;5;3;1
11017;10027;5;4;1
11018;10027;5;5;1
11019;10027;5;6;1
11020;10027;5;7;1
11021;10027;5;8;1
11022;10027;5;9;1
11023;10027;5;10;1
11024;10027;6;1;1
11025;10027;6;2;1
11026;10027;6;3;1
11027;10027;6;4;1
11028;10027;6;5;1
11029;10027;6;6;1
11030;10027;6;7;1
11031;10027;6;8;1
11032;10027;6;9;1
11033;10027;6;10;1
11034;10027;7;1;1
11035;10027;7;2;1
11036;10027;7;3;1
11037;10027;7;4;1
11038;10027;7;5;1
11039;10027;7;6;1
11040;10027;7;7;1
11041;10027;7;8;1
11042;10027;7;9;1
11043;10027;7;10;1
11044;10027;8;1;1
11045;10027;8;2;1
11046;10027;8;3;1
11047;10027;8;4;1
11048;10027;8;5;1
11049;10027;8;6;1
11050;10027;8;7;1
11051;10027;8;8;1
11052;10027;8;9;1
11053;10027;8;10;1
11054;10027;9;1;1
11055;10027;9;2;1
11056;10027;9;3;1
11057;10027;9;4;1
11058;10027;9;5;1
11059;10027;9;6;1
11060;10027;9;7;1
11061;10027;9;8;1
11062;10027;9;9;1
11063;10027;9;10;1
11064;10027;10;1;1
11065;10027;10;2;1
11066;10027;10;3;1
11067;10027;10;4;1
11068;10027;10;5;1
11069;10027;10;6;1
11070;10027;10;7;1
11071;10027;10;8;1
11072;10027;10;9;1
11073;10027;10;10;1
11074;10028;1;1;1
11075;10028;1;2;1
11076;10028;1;3;1
11077;10028;1;4;1
11078;10028;1;5;1
11079;10028;1;6;1
11080;10028;2;1;1
11081;10028;2;2;1
11082;10028;2;3;1
11083;10028;2;4;1
11084;10028;2;5;1
11085;10028;2;6;1
11086;10028;3;1;1
11087;10028;3;2;1
11088;10028;3;3;1
11089;10028;3;4;1
11090;10028;3;5;1
11091;10028;3;6;1
11092;10028;4;1;1
11093;10028;4;2;1
11094;10028;4;3;1
11095;10028;4;4;1
11096;10028;4;5;1
11097;10028;4;6;1
11098;10028;5;1;1
11099;10028;5;2;1
11100;10028;5;3;1
11101;10028;5;4;1
11102;10028;5;5;1
11103;10028;5;6;1
11104;10028;6;1;1
11105;10028;6;2;1
11106;10028;6;3;1
11107;10028;6;4;1
11108;10028;6;5;1
11109;10028;6;6;1
11110;10029;1;1;1
11111;10029;1;2;1
11112;10029;1;3;1
11113;10029;1;4;1
11114;10029;1;5;1
11115;10029;1;6;1
11116;10029;1;7;1
11117;10029;1;8;1
11118;10029;1;9;1
11119;10029;1;10;1
11120;10029;2;1;1
11121;10029;2;2;1
11122;10029;2;3;1
11123;10029;2;4;1
11124;10029;2;5;1
11125;10029;2;6;1
11126;10029;2;7;1
11127;10029;2;8;1
11128;10029;2;9;1
11129;10029;2;10;1
11130;10029;3;1;1
11131;10029;3;2;1
11132;10029;3;3;1
11133;10029;3;4;1
11134;10029;3;5;1
11135;10029;3;6;1
11136;10029;3;7;1
11137;10029;3;8;1
11138;10029;3;9;1
11139;10029;3;10;1
11140;10029;4;1;1
11141;10029;4;2;1
11142;10029;4;3;1
11143;10029;4;4;1
11144;10029;4;5;1
11145;10029;4;6;1
11146;10029;4;7;1
11147;10029;4;8;1
11148;10029;4;9;1
11149;10029;4;10;1
11150;10029;5;1;1
11151;10029;5;2;1
11152;10029;5;3;1
11153;10029;5;4;1
11154;10029;5;5;1
11155;10029;5;6;1
11156;10029;5;7;1
11157;10029;5;8;1
11158;10029;5;9;1
11159;10029;5;10;1
11160;10029;6;1;1
11161;10029;6;2;1
11162;10029;6;3;1
11163;10029;6;4;1
11164;10029;6;5;1
11165;10029;6;6;1
11166;10029;6;7;1
11167;10029;6;8;1
11168;10029;6;9;1
11169;10029;6;10;1
11170;10029;7;1;1
11171;10029;7;2;1
11172;10029;7;3;1
11173;10029;7;4;1
11174;10029;7;5;1
11175;10029;7;6;1
11176;10029;7;7;1
11177;10029;7;8;1
11178;10029;7;9;1
11179;10029;7;10;1
11180;10029;8;1;1
11181;10029;8;2;1
11182;10029;8;3;1
11183;10029;8;4;1
11184;10029;8;5;1
11185;10029;8;6;1
11186;10029;8;7;1
11187;10029;8;8;1
11188;10029;8;9;1
11189;10029;8;10;1
11190;10029;9;1;1
11191;10029;9;2;1
